text,book,chapter,chapter_title,paragraph,characters
"She thought she heard her brain creak with the effort of thinking. If she was in a dream, she had to wake up. But it was no use running. Dreams were full of running. But there was one direction that looked... thin, and white.",13_The Wee Free Men,10,Chapter 11Awakening,77,[]
"She shut her eyes, and thought about snow, crisp and white as fresh bedsheets. She concentrated on the feel of it under her feet. All she had to do was wake up...",13_The Wee Free Men,10,Chapter 11Awakening,78,[]
"Tiffany felt herself being lifted into the air. Nearby, a snoring Roland rose up on dozens of small blue legs as the Feegles got underneath him.",13_The Wee Free Men,10,Chapter 11Awakening,83,['Roland']
"They skimmed over the snow, with parties of Feegles running on ahead. After a minute or two Tiffany looked behind them, and saw the blue shadows spreading. They were getting darker, too.",13_The Wee Free Men,10,Chapter 11Awakening,85,[]
"Snow stung Tiffany's face. Trees blurred with the speed. The forest sped past. But the shadows were spreading across the path ahead and every time the party ran through them they seemed to have a certain solidity, like fog.",13_The Wee Free Men,10,Chapter 11Awakening,90,['Snow']
"'Nightmares,' repeated Rob Anybody, turning to her. 'Ye wouldnae want to know about them. We'll hold 'em off. Ye must mak' a run for it. Get awa' wi' ye, noo!'",13_The Wee Free Men,10,Chapter 11Awakening,100,['Rob Anybody']
"She heard a high-pitched noise, a sort of chittering, insect noise, coming from the forest. The pictsies had drawn together. Usually they grinned like anything if they thought a fight was coming up, but this time they looked deadly serious.",13_The Wee Free Men,10,Chapter 11Awakening,102,[]
"Tiffany turned to look at the horizon behind her. The boiling blackness was there, too, a ring that was closing in from all sides.",13_The Wee Free Men,10,Chapter 11Awakening,104,[]
"'Ach, long-leggity things with muckle legs and huge teeth, and flappy wings and a hundred eyes, that kinda stuff,' said Daft Wullie.",13_The Wee Free Men,10,Chapter 11Awakening,109,['Daft Wullie']
"Tiffany looked blank for a moment, and then shuddered. Oh yes, she knew about those nightmares. They didn't happen often, but they were horrible when they did. She'd woken up once shaking at the thought of Granny Aching's boots, which had been chasing her, and another time it was a box of sugar. Anything could be a nightmare.",13_The Wee Free Men,10,Chapter 11Awakening,113,"[""Granny Aching's""]"
"'So what?' said Rob. He was staring at the line of nightmares. Things were visible in it, nowteeth, claws, eyes, ribs. From the way he was glaring it was obvious that, whatever happened later, the first few monsters were going to face a serious problem. If they had faces, anyway.",13_The Wee Free Men,10,Chapter 11Awakening,118,['Rob']
"'There's no' a thing we cannae fight,' growled Big Yan. 'If it's got a heid, we can gi' it a faceful o' dandruff. If it disnae have a heid, it's due a good kickin'!'",13_The Wee Free Men,10,Chapter 11Awakening,120,['Big Yan']
'No!' said Tiffany. 'I'm not standing for this! The way to fight nightmares is to wake up! I am your kelda! This is an order! We're heading for those trees right now! Do what I say!',13_The Wee Free Men,10,Chapter 11Awakening,126,['Tiffany']
"'Do it!' she yelled, so loudly that some of them flinched. 'Right now! Do what I tell you! There's a better way!'",13_The Wee Free Men,10,Chapter 11Awakening,129,[]
"'I'm going to get you home!' snapped Tiffany. I hope, she added to herself. But she'd seen a small, round, pale face staring at them around a tree trunk. There was a drome in those trees.",13_The Wee Free Men,10,Chapter 11Awakening,131,[]
Sneebs was making a break for it. His arms pumped like pistons. His little legs seemed to spin. His cheeks were like balloons.,13_The Wee Free Men,10,Chapter 11Awakening,134,['Sneebs']
"Tiffany pulled her hand out of her apron pocket, and opened up the crumpled wrapper of Jolly Sailor tobacco. It was something to focus on, to remind her of a dream...",13_The Wee Free Men,10,Chapter 11Awakening,138,[]
"People said you could see the sea from the very top of the downs, but Tiffany had stared hard on a fine winter's day, when the air was clear, and seen nothing but the hazy blue of distance. But the sea on the Jolly Sailor packet was deep blue, with white crests on the waves. It was the sea, for Tiffany.",13_The Wee Free Men,10,Chapter 11Awakening,139,['Tiffany']
It had looked like a small drome in the trees. That meant it wasn't very powerful. She hoped so. She had to hope so...,13_The Wee Free Men,10,Chapter 11Awakening,140,[]
"The trees got closer. So did the ring of nightmares. Some of the sounds were horrible, of cracking bones and crushing rocks and stinging insects and screaming cats, getting nearer and nearer and nearer",13_The Wee Free Men,10,Chapter 11Awakening,141,[]
"there was sand around her, and white waves crashing, and water draining off the shingle and sounding like an old woman sucking a hard mint.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,0,[]
"Tiffany looked down, and giggled. Every pictsie was wearing a Jolly Sailor outfit, with an oilskin coat and a huge yellow oilskin rain hat that covered most of their faces. They started to wander about, bumping into one another.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,3,[]
My dream! Tiffany thought. The drome uses what it can find in your head... but this is my dream. I can use it.,13_The Wee Free Men,11,Chapter 12Jolly Sailor,4,['Tiffany']
"There was a boat pulled up on the shingle. As one pictsie, or small yellow mushroom, the Nac Mac Feegles were flocking towards it and clambering up the sides.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,6,[]
"'Ach, the Quin finds a way in everywhere,' said Rob, as a hundred pictsies raised an oar. 'Dinnae fash yersel', we know all about boats. Did ye no' see Not-totally-wee Georgie pike fishin' wi' Wee Bobby in the stream the other day? We is no strangers to the piscatorial an' nautical arts, ye ken.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,10,"['Quin', 'Rob', 'wi', 'Wee Bobby', 'ye ken']"
"And they did indeed seem to know about boats. The oars were heaved into the rowlocks, and a party of Feegles pushed it down the stones and into the waves.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,11,[]
"'Now you just hand us the wee bairn,' shouted Rob Anybody from the stern. Uncertainly, her feet slipping on the wet stones, Tiffany waded through the cold water and handed Wentworth over.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,12,"['Rob', 'Tiffany waded']"
"'Weewee mens!' he yelled, as they lowered him into the boat. It was his only joke, so he wasn't going to stop.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,14,[]
"'Aye, that's right,' said Rob Anybody, tucking him under the seat. 'Noo just you bide there like a good boy and no yellin' for sweeties or Uncle Rob'll gi' ye a skelpin' across the earhole, OK?'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,15,"['Rob Anybody', ""Uncle Rob'll""]"
Tiffany ran back up the beach and hauled Roland to his feet. He opened his eyes and looked blearily at her.,13_The Wee Free Men,11,Chapter 12Jolly Sailor,17,['Roland']
"'Of course!' Tiffany hauled herself in afterwards, and landed in the bottom of the boat as a wave took it. The oars creaked and splashed, and the boat jerked forward. It jolted once or twice as more waves hit it, and then began to plunge across the sea. The pictsies were strong, after all. Even though each oar was a battleground as pictsies hung from it, or piled up on one another's shoulders or just heaved anything they could grasp, both oars were almost bending as they were dragged through the water.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,21,[]
"'Aye, I ken that,' said Rob Anybody. 'It's the only place there is! And the Quin disnae like light.' He grinned. 'It's a good dream, lady. Have ye no' looked at the sky?'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,24,"['ken', 'Rob Anybody', 'Quin']"
"Tiffany turned. It was a blue sky. Very blue. But above the retreating beach, halfway up the sky, was a band of yellow. It looked a long way away, and hundreds of miles across. And in the middle of it, looming over the world as big as a galaxy and grey-blue with distance, was a lifebelt.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,27,[]
'But the sea feels... real. It's salty and wet and cold. It's not like paint! I didn't dream it salty or so cold!',13_The Wee Free Men,11,Chapter 12Jolly Sailor,32,[]
"'Nae kiddin'? Then it's a picture on the outside, and it's real on the inside.' Rob nodded. 'Ye ken, we've been robbin' an' runnin' aroound on all kinds o' worlds for a lang time, and I'll tell ye this: the universe is a lot more comp-li-cated than it looks from the ooutside.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,33,"[""Nae kiddin'"", 'Rob', 'Ye ken']"
"Tiffany took the grubby label out of her pocket and stared at it again. There was the lifebelt, and the lighthouse. But the Jolly Sailor himself wasn't there. What was there, so tiny as to be little bigger than a dot on the printed sea, was a tiny rowing boat.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,34,[]
"She looked up. There were storm clouds in the sky, in front of the huge, hazy lifebelt. They were long and ragged, curling as they came.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,35,[]
"Tangling and tumbling, some of the clouds passed overhead and then swooped towards the sea. They vanished beneath the waves like a waterspout in reverse.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,38,[]
"But, against all normal rules, it was now trying to go uphill. The water was mounding up and up, and the boat washed backwards in the streaming surf.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,43,[]
Something was rising. Something white was pushing the seas aside. Great waterfalls poured off the shining dome that climbed towards the storm sky.,13_The Wee Free Men,11,Chapter 12Jolly Sailor,44,[]
"It rose higher, and still there was more. And, eventually, there was an eye. It was tiny compared to the mountainous head above it, and it rolled in its socket and focused on the tiny boat.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,45,[]
"'Now, that's a heid that be a day's work e'en for Big Yan,' said Rob Anybody. 'I reckon we'd have to come back tomorrow! Row, boys!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,46,"['Big Yan', 'Rob Anybody']"
"I never dreamed the smell, though, she added to herself. But here it is, a huge, solid, world-filling smell of salt and water and fish and ooze",13_The Wee Free Men,11,Chapter 12Jolly Sailor,48,[]
"'Ah, I know that,' said Tiffany, as the boat rocked on the swell. 'Whales aren't dangerous, because they just eat very small things...'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,50,[]
"'I paid a whole cucumber once for a lesson on Beasts of the Deep,' said Tiffany, as a wave washed over them. 'Whales don't even have proper teeth!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,53,[]
"There was a creaking sound and a gust of fishy halitosis about the size of a typhoon, and the view was full of enormous, pointy teeth.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,54,[]
"The surge of water was pushing them away. And Tiffany could see the whole of the head now and, in a way she couldn't possibly describe, the whale looked like the Queen. The Queen was there, somewhere.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,56,['Tiffany']
"'This is my dream,' she shouted at the sky. 'I've dreamed it dozens of times! You're not allowed in here! And whales don't eat people! Everyone who isn't very stupid knows that!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,58,[]
"Grumbling, because even if they were facing the right way they were still going the wrong way, the pictsies hauled on the oars.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,68,[]
"'That's a great big heid he's got there, ye ken,' said Rob Anybody. 'How big would you say that heid is, gonnagle?'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,69,"['ye ken', 'Rob Anybody']"
"'Ach, I'd say it's verrra big, Rob,' said William, who was with the team on the other oar. 'Indeed, I might commit myself to sayin' it's enorrrrmous.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,70,"['Rob', 'William']"
"'An' how near us would you say it is, then?' asked Rob conversationally, as the boat wallowed and jerked just ahead of the whale.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,75,['Rob']
"Any moment now, thought Tiffany. I know Miss Tick said you shouldn't believe in your dreams, but she meant you shouldn't just hope.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,77,['Tick']
"Tiffany swallowed, and hoped that the whale wouldn't. There was only about thirty yards of water between the teeth and the boat.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,80,[]
"Tiffany looked up, her mouth open. White sails flashed across the storm clouds, pouring rain like waterfalls. She looked up at rigging and ropes and sailors lined up on the spars, and cheered.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,82,[]
"And then the stern of the Jolly Sailor's ship was disappearing into the rain and mist, but not before Tiffany saw the big bearded figure at the wheel, dressed in yellow oilskins. He turned and waved just once, before the ship vanished into the murk.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,83,[]
"She managed to stand up again, as the boat rocked in the swell, and yelled at the towering whale: 'You've got to chase him! That's how it has to work! You chase him, he chases you! Granny Aching said so! You can't not do it and still be the whale fish! This is my dream! My rules! I've had more practice at it than you!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,84,['Granny Aching']
"'That's right!' Tiffany said, delighted. 'Big fishy! And what makes it particularly interesting it that a whale isn't a fish! It is in fact a mammal, just like a cow!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,88,[]
"Did you just say that? said her Second Thoughts, as all the pictises stared at her and the boat spun in the surf. The first time he's ever said anything that wasn't about sweeties or weewee and you just corrected him?",13_The Wee Free Men,11,Chapter 12Jolly Sailor,89,[]
"Tiffany looked at the whale. It was having trouble. But it was the whale, the whale she'd dreamed about many times after Granny Aching had told her that story, and not even the Queen could control a story like that.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,90,"['Granny Aching', 'Queen']"
"'It's just that he ought to get it right,' she mumbled, ashamed of herself. 'It's a mistake lots of people make...'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,95,[]
"'Yes,' said a voice, and Tiffany realized that it was hers again. The anger rose up, joyfully. 'Yes! I'mme, I am careful and logical and I look up things I don't understand! When I hear people use the wrong words I get edgy! I am good with cheese. I read books fast! I think! And I always have a piece of string! That's the kind of person I am!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,97,[]
"'Is it OK wi' you if we get on?' said Rob Anybody, holding up a nervous hand. 'Before yon whale fi Before yon whale cow comes back?'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,102,['Rob Anybody']
"'Yes, please. Er... thank you,' she said, calming down a bit. The ship and the whale had vanished into the rain and the sea was merely lapping at the shore.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,104,[]
"A drome was sitting on the rocks with its pale, fat legs sticking out in front of it. It was staring out to sea and didn't appear to notice the approaching boat. It thinks it's home, Tiffany thought. I've given it a dream it likes.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,105,['Tiffany']
"'Leave it alone. Just... leave it alone, all right? It's not interested.' And it knows about sea, she added to herself. It's probably homesick for the sea. That's why it's such a real dream. I'd have never have got it right by myself.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,110,[]
"It looks as though a drome can get lost in its own dream, she thought. I wonder if it'll ever wake up?",13_The Wee Free Men,11,Chapter 12Jolly Sailor,112,[]
"She turned to the Nac Mac Feegles. 'In my dream I always wake up when I reach the lighthouse,' she said.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,113,[]
"'We dinnae trust the Quin,' said Rob. 'She'll let ye think ye're safe, and just when ye've dropped your guard she'll leap oout. She'll be waitin' behind the door, ye can bet on it. Ye'll let us go in first.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,115,"['Quin', 'Rob']"
"It was an instruction, not a question. Tiffany nodded, and watched the Nac Mac Feegles swarm over the rocks towards the tower.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,116,[]
"Alone on the jetty, except for Wentworth and the unconscious Roland, she lifted the toad out of her pocket. It opened its yellow eyes and stared at the sea.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,117,"['Wentworth', 'Roland']"
"'Where are the notices warning people they could drown?' complained the toad. 'No lifebelts or shark nets. Oh, dear. Do I see a qualified lifeguard? I think not. Supposing someone was to  '",13_The Wee Free Men,11,Chapter 12Jolly Sailor,122,[]
"But nothing happened. It was followed by nothing else happening. Wentworth picked up a pebble from the shingle and put it in his mouth, on the basis that anything might be a sweetie.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,129,['Wentworth']
"Then, suddenly, there were noises from the lighthouse. Tiffany heard muffled shouts, and thuds, and once or twice the sound of breaking glass. At one point there was a noise like something heavy falling down a long spiral staircase and hitting every step on the way.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,130,[]
"'I'll wake up when I go through the door,' said Tiffany, pulling Roland out of the boat. 'I always have. It must work. This is my dream.' She hauled the boy upright and turned to the nearest Feegle. 'Can you bring Wentworth?'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,136,"['Roland', 'Wentworth']"
"Rob Anybody looked offended. 'We ne'er get lost!' he said. 'We always ken where we are! It's just sometimes mebbe we aren't sure where everything else is, but it's no' our fault if everything else gets lost! The Nac Mac Feegle are never lost!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,139,"['Rob Anybody', 'ken']"
"'We've ne'er been lost in oour lives! Is that no' the case, lads?' said Rob Anybody. There was a murmur of resentful agreement. 'The words ""lost"" and ""Nac Mac Feegle"" shouldnae turn up in the same sentence!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,141,['Rob Anybody']
"'Well, at least there shouldn't have been anything to drink in a lighthouse,' said Tiffany. She laughed. 'Unless you drank the lamp oil, and no one would dare do that!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,144,[]
"'What would that be, then?' said Daft Wullie, in a slow, careful voice. 'Would it be the stuff in a kind o' big bottle kind o' thingie?'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,146,['Daft Wullie']
"'Well, you'd be very, very sick, then,' said Tiffany. She gave him a strong look. 'It's inflammable, too. It's a good job you didn't drink it, isn't it...'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,152,[]
"'Big Yan said that showed it wuz strong stuff! An' things ha' come to a pretty pass, ye ken, if people are going to leave stuff like that aroound where innocent people could accidentally smash the door doon and lever the bars aside and take the big chain off'f the cupboard and pick the lock and drink it!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,157,"['Big Yan', 'ye ken']"
"'OK, OK, dinnae panic. No belchin', and none ofyouse is to tak' a leak anywhere near any naked flames, OK? And act nat'ral.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,160,[]
"Tiffany smiled to herself. Pictsies seemed very hard to kill. Perhaps believing you were already dead made you immune. She turned and looked towards the lighthouse door. She had never actually seen it opened in her dream. She'd always thought that the lighthouse was full of light, on the basis that on the farm the cowshed was full of cows and the woodshed was full of wood.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,161,['Pictsies']
"'All right, all right,' she said, looking down at Rob Anybody. 'I'm going to carry Roland, and I want you to bring Wentworth.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,162,"['Rob', 'Roland', 'Wentworth']"
"'You bring him,' said Tiffany shortly. She meant: I'm not sure this is going to work, and he might be safer with you than with me. I hope I'm going to wake up in my bedroom. Waking up in my bedroom would be nice...",13_The Wee Free Men,11,Chapter 12Jolly Sailor,165,[]
"Of course, if everyone else wakes up there, too, there might be some difficult questions asked, but anything's better than the Queen",13_The Wee Free Men,11,Chapter 12Jolly Sailor,166,[]
"There was a rushing, rattling noise behind her. She turned, and saw the sea disappearing, very quickly. It was pulling back down the shore. As she watched, rocks and clumps of seaweed rose above the surf and then were suddenly high and dry.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,167,[]
"'Ah,' she said, after a moment. 'It's all right. I know what this is. It's the tide. The sea does this. It goes in and out every day.'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,168,[]
"About fifty yards away the last rivulets of sea water were disappearing over an edge, and some of the pictsies were already heading towards it.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,170,[]
"Tiffany suddenly had a moment of something that wasn't exactly panic. It was a lot slower and nastier than panic. It began with just a nagging little doubt, that said: isn't the tide a bit slower?",13_The Wee Free Men,11,Chapter 12Jolly Sailor,171,[]
"The teacher(Wonders of the Nattral Wurld, One Apple) hadn't gone into much detail. But there were fish flapping on the exposed sea bed, and surely the fish in the sea didn't die every day?",13_The Wee Free Men,11,Chapter 12Jolly Sailor,172,[]
"They'd reached the edge, where the rest of the pictsies were lined up. A little bit of water still trickled over their feet, pouring down into the gulf beyond.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,177,[]
"It was like looking down into a valley. At the far side, miles and miles away, the retreating sea was just a gleaming line.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,178,[]
"Below them, though, were the shipwrecks. There were a lot of them. Galleons and schooners and clippers, masts broken, rigging hanging, hulls breached, lay strewn across the puddles in what had been the bay.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,179,[]
"'That's right,' said Rob Anybody. There's got t'be gold in sunken ships, otherwise it wouldnae be worth fighting all them sharkies and octopussies and stuff. Stealin' treasure fra' the ocean's bed, that's aboout the biggest, best thievin' ever!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,188,['Rob Anybody']
"'That's a lighthouse!' she said, pointing. 'Can you see it? A lighthouse so ships don't run into the rocks! Right? Understand? This is a trap made just for you! The Queen's still around!'",13_The Wee Free Men,11,Chapter 12Jolly Sailor,190,['Queen']
"What looked like a cloud on the horizon was getting bigger, and glittering as it came. Tiffany could already hear the roar.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,193,[]
"She ran back up the beach and got her hands under Roland's armpits, so that she could drag him to the lighthouse. She looked back, and the pictsies were still watching the huge, surging wave.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,194,['Roland']
"And there was Wentworth, watching the wave happily, and bending down slightly so that, if they stood on tiptoe, he could hold hands with two Feegles.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,195,['Wentworth']
"The image branded itself on her eyes. The little boy, and the pictsies, all with their backs to her, and all staring with interest at the rushing, glittering, sky-filling wall of water.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,196,[]
"Tiffany managed to haul Roland across her shoulder and, staggering across the rocks, made it to the lighthouse door as the water crashed behind her",13_The Wee Free Men,11,Chapter 12Jolly Sailor,200,['Roland']
"It was the silent, cold land of the Queen. There was no one around and nothing to see except snow and, in the distance, the forest. Black clouds hovered over it.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,203,[]
"Ahead of her, and only just visible, was a picture in the air. It showed some turf, and a few stones, lit with moonlight.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,204,[]
"No one and nothing tried to stop her. The snow spilled a little way through the doorway between the stones and onto the turf, but the air was warm and alive with night-time insect noises. Under a real moon, under a real sky, she pulled the boy over to a fallen stone and sat him up against it. She sat down next to him, exhausted to the bone, and tried to get her breath back.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,211,[]
"They could still be alive. It was a dream, after all. There must be a way back. All I have to do is find it. I've got to go back in there.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,214,[]
"And as she watched, they fell down. The one on the left slipped over, slowly, and the other two ended up leaning against it.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,218,[]
"She ran over and hauled at the tons of stone. She prodded the air around them in case the doorway was still there. She squinted madly, trying to see it.",13_The Wee Free Men,11,Chapter 12Jolly Sailor,219,[]
"The Queen walked over the turf towards Tiffany. Where she'd trodden, frost gleamed for a moment. The little part of Tiffany that was still thinking thought: That grass will be dead in the morning. She's killing my turf.",13_The Wee Free Men,12,Chapter 13Land Under Wave,0,['Queen']
"'The whole of life is but a dream, when you come to think of it,' said the Queen in the same infuriatingly calm, pleasant voice. She sat down on the fallen stones. 'You humans are such dreamers. You dream that you're clever. You dream that you're important. You dream that you're special. You know, you're almost better than dromes. You're certainly more imaginative. I have to thank you.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,1,['Queen']
"'What for?' said Tiffany, looking at her boots. Terror clamped her body in red-hot wires. There wasn't anywhere to run to.",13_The Wee Free Men,12,Chapter 13Land Under Wave,2,[]
"'I never realized how wonderful your world is,' said the Queen. 'I mean, the dromes... well, they're not much more than a kind of walking sponge, really. Their world is ancient. It's nearly dead. They're not really creative any more. With a little help from me, your people could be a lot better. Because, you see, you dream all the time.You, especially, dream all the time. Your picture of the world is a landscape with you in the middle of it, isn't it? Wonderful. Look at you, in that rather horrible dress and those clumpy boots. You dreamed you could invade my world with a frying pan. You had this dream about Brave Girl Rescuing Little Brother. You thought you were the heroine of a story. And then you left him behind. You know, I think being hit by a billion tons of sea water must be like having a mountain of iron drop on your head, don't you?'",13_The Wee Free Men,12,Chapter 13Land Under Wave,3,"['Queen', 'Brave Girl']"
"'But he's not yours,' said the Queen. 'He is, let us face it, a rather stupid boy with a big red face and brains made of pork, just like his father. You left your little brother behind with a bunch of little thieves and you rescued a spoiled little fool.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,7,['Queen']
"There was no time! shrieked the Third Thoughts. You wouldn't have got to him and got back to the lighthouse! You nearly didn't get away as it was! You got Roland out! It was the logical thing to do! You don't have to be guilty about it! What's better, to try to save your brother and be brave, courageous, stupid and dead, or save the boy and be brave, courageous, sensible and alive?",13_The Wee Free Men,12,Chapter 13Land Under Wave,8,['Roland']
Something kept saying: Would you say to Mum that you could see there wasn't time to rescue your brother so you rescued someone else instead? Would she be pleased that you'd worked that out? Being right doesn't always work.,13_The Wee Free Men,12,Chapter 13Land Under Wave,10,[]
"'I expect it's not your fault you're so cold and heartless,' said the Queen. 'It's probably all to do with your parents. They probably never gave you enough time. And having Wentworth was a very cruel thing to do, they really should have been more careful. And they let you read too many words. It can't be good for a young brain, knowing words like paradigm and eschatological. It leads to behaviour such as using your own brother as monster bait.' The Queen sighed. 'Sadly, that kind of thing happens all the time. I think you should be proud of not being worse than just deeply introverted and socially maladjusted.'",13_The Wee Free Men,12,Chapter 13Land Under Wave,12,"['Queen', 'Wentworth', 'Queen']"
"'It's so sad,' she continued. 'You dream that you are strong, sensible, logical... the kind of person who always has a bit of string. But that's just your excuse for not being really, properly human. You're just a brain, no heart at all. You didn't even cry when Granny Aching died. You think too much, and now your precious thinking has let you down. Well, I think it's best if I just kill you, don't you?'",13_The Wee Free Men,12,Chapter 13Land Under Wave,14,['Granny Aching']
"Tiffany was aware of other figures in the gloom. There were some of the people from the summer pictures, but there were also dromes and the headless horseman and the Bumble-Bee women.",13_The Wee Free Men,12,Chapter 13Land Under Wave,16,[]
"She should have been better organized, she thought dully. She shouldn't have relied on dreams. Or... perhaps I should have been a real human being. More... feeling. But I couldn't help not crying! It just... wouldn't come! And how can I stop thinking? And thinking about thinking? And even thinking about thinking about thinking?",13_The Wee Free Men,12,Chapter 13Land Under Wave,20,[]
"She saw the smile in the Queen's eyes, and thought: Which one of all those people doing all that thinking is me?",13_The Wee Free Men,12,Chapter 13Land Under Wave,21,['Queen']
"Clouds poured across the sky like a stain. They covered the stars. They were the inky clouds from the frozen world, the clouds of nightmare. It began to rain, rain with ice in it. It hit the turf like bullets, turning it into chalky mud. The wind howled like a pack of grimhounds.",13_The Wee Free Men,12,Chapter 13Land Under Wave,23,[]
"Tiffany tried another step, but things were not working any more. She was too cold and too tired. She could feel her self disappearing, getting lost...",13_The Wee Free Men,12,Chapter 13Land Under Wave,26,[]
"The rain grew harder, stinging like needles, hammering on her head and running like icy tears down her cheeks. It struck so hard it left her breathless.",13_The Wee Free Men,12,Chapter 13Land Under Wave,29,[]
"She felt the cold drawing all the heat out of her. And that was the only sensation left, apart from a musical note.",13_The Wee Free Men,12,Chapter 13Land Under Wave,30,[]
"She couldn't feel the ground under her and there was nothing to see, not even the stars. The clouds had covered everything.",13_The Wee Free Men,12,Chapter 13Land Under Wave,32,[]
"She was so cold she couldn'tfeel the cold any more, or her fingers. A thought managed to trickle through her freezing mind. Is there any me at all? Or do my thoughts just dream of me?",13_The Wee Free Men,12,Chapter 13Land Under Wave,33,[]
"The blackness grew deeper. Night was never as black as this, and winter never as cold. It was colder than the deep winters when the snow came down and Granny Aching would plod from snowdrift to snowdrift, looking for warm bodies. The sheep could survive the snow if the shepherd had some wits, Granny used to say. The snow kept the cold away, the sheep surviving in warm hollows under roofs of snow while a bitter wind blew harmlessly over them.",13_The Wee Free Men,12,Chapter 13Land Under Wave,34,"['Granny Aching', 'Granny']"
"But this was as cold as those days when even the snow couldn't fall, and the wind was pure cold itself, blowing ice crystals across the turf. Those were the killer days in early spring, when the lambing had begun and winter came howling down one more time...",13_The Wee Free Men,12,Chapter 13Land Under Wave,35,[]
"It tumbled through the warm, heavy darkness around her, something like snow but as fine as dust. It piled up somewhere below her, because she could see a faint whiteness.",13_The Wee Free Men,12,Chapter 13Land Under Wave,49,[]
"This is the million-year rain under the sea, this is the new land being born underneath an ocean. It's not a dream. It's... a memory. The land under wave. Millions and millions of tiny shells...",13_The Wee Free Men,12,Chapter 13Land Under Wave,53,[]
